ID,Answer → ID,Answer → Answer,Answer → QuestionId,Answer → IsCorrect
46208029-6251-40a0-a3cd-797131d94931,de96c10b-ec70-4c2d-b3a7-eb8a680f80ab,"The local truncation error $\tau(t;h) := y(t+h) - y(t) - h\,\Phi(t, y(t), f(t,y(t)); h)$ obeys $\tau(t;h)/h \to 0$ as $h \to 0$.",46208029-6251-40a0-a3cd-797131d94931,true
46208029-6251-40a0-a3cd-797131d94931,d808234d-6048-4304-9aab-ebe3adc20225,"Along the exact solution, $\Phi(t, y(t), f(t,y(t)); h) = f(t,y(t)) + O(h^2)$ as $h \to 0$.",46208029-6251-40a0-a3cd-797131d94931,false
46208029-6251-40a0-a3cd-797131d94931,f3c12f72-de03-4369-9030-092c8385135d,"The sensitivity must match at $h=0$: $\partial_y\Phi(t,y,f;0) = \partial_y f(t,y)$.",46208029-6251-40a0-a3cd-797131d94931,false
46208029-6251-40a0-a3cd-797131d94931,9822e921-74af-4b0d-9ad4-6533586f4d0a,"The map $y \mapsto \Phi(t, y, f(t,y); h)$ must be Lipschitz in $y$ uniformly for small $h$ to ensure consistency.",46208029-6251-40a0-a3cd-797131d94931,false
46208029-6251-40a0-a3cd-797131d94931,acfcb434-bc4b-45ce-866a-1044008d4dd0,In any Runge–Kutta implementation the weights satisfy $\sum_i\gamma_i=1$; therefore this is necessary for consistency of any one-step method.,46208029-6251-40a0-a3cd-797131d94931,false
e8bbb57c-5572-4266-acee-4de340a0a5d1,32f50415-0b32-4bce-bf99-99be5fdd295e,"It is an implicit collocation Runge–Kutta method with s=2 and order p=4 (Gauss collocation gives order 2s), and it is A-stable but not L-stable.",e8bbb57c-5572-4266-acee-4de340a0a5d1,true
e8bbb57c-5572-4266-acee-4de340a0a5d1,a7cd3162-81e8-45f3-9b08-f2e1b1b796c2,"It is an explicit collocation Runge–Kutta method with s=2 and order p=4 (Gauss quadrature is exact up to degree 3), and it is A-stable.",e8bbb57c-5572-4266-acee-4de340a0a5d1,false
e8bbb57c-5572-4266-acee-4de340a0a5d1,a1182296-04cb-4354-8ce6-2c5e444a95e3,"It is an implicit collocation Runge–Kutta method with s=2 and order p=3 (since Gauss quadrature is exact only up to degree 2s−2), and it is A-stable.",e8bbb57c-5572-4266-acee-4de340a0a5d1,false
e8bbb57c-5572-4266-acee-4de340a0a5d1,e80bfb0f-f96f-4c20-9926-fa8c7a40700c,"It is an implicit collocation Runge–Kutta method with s=2 and order p=4 (from exactness of Gauss nodes), and it is L-stable.",e8bbb57c-5572-4266-acee-4de340a0a5d1,false
e8bbb57c-5572-4266-acee-4de340a0a5d1,42d111dd-914d-4b18-9662-d38865be4fa7,"It is an implicit collocation Runge–Kutta method with s=2 and order p=4 (order 2s), and it is stiffly accurate.",e8bbb57c-5572-4266-acee-4de340a0a5d1,false
5cc5b721-2da0-4a1c-ad04-60b1e5202ad3,03745ca2-850a-4af5-935a-a4c31cfaa9b5,"With $\hat y_{n+1}^{(h)}$ and $\hat y_{n+1}^{(h/2;2)}$ started from the same $y_n$, the leading local-error model is $\hat y_{n+1}^{(h)} - y(t_{n+1}) = C\,h^{p+1} + O(h^{p+2})$ and $\hat y_{n+1}^{(h/2;2)} - y(t_{n+1}) = 2^{-p} C\,h^{p+1} + O(h^{p+2})$.",5cc5b721-2da0-4a1c-ad04-60b1e5202ad3,true
5cc5b721-2da0-4a1c-ad04-60b1e5202ad3,4d637e93-0bf3-4a38-8b63-c6df85da2eeb,"Consequently, $\hat y_{n+1}^{(h/2;2)} - \hat y_{n+1}^{(h)} = (2^{-p} - 1)\, C\, h^{p+1} + O(h^{p+2})$, so an asymptotically unbiased single-step error estimate is $\hat e \approx (\hat y_{n+1}^{(h)} - \hat y_{n+1}^{(h/2;2)})/(1 - 2^{-p})$.",5cc5b721-2da0-4a1c-ad04-60b1e5202ad3,true
5cc5b721-2da0-4a1c-ad04-60b1e5202ad3,fa8f53e5-8d4a-459f-bcb3-579ff57728ab,"To enforce $\|\hat e\| \approx \tau$ (a given tolerance), the stepsize update uses the exponent $1/(p+1)$: $h_{new} = h\,(\tau/\|\hat e\|)^{1/(p+1)}$ (up to a safety factor).",5cc5b721-2da0-4a1c-ad04-60b1e5202ad3,true
5cc5b721-2da0-4a1c-ad04-60b1e5202ad3,ea7e24d1-2a38-414b-a2f5-48db60d0b3aa,"For the two half-steps, the leading error is $\hat y_{n+1}^{(h/2;2)} - y(t_{n+1}) = 2^{-(p+1)} C\, h^{p+1} + O(h^{p+2})$.",5cc5b721-2da0-4a1c-ad04-60b1e5202ad3,false
5cc5b721-2da0-4a1c-ad04-60b1e5202ad3,0a87b603-e79e-4427-ba66-a7644c8b26f3,"To match a per-step tolerance, the exponent in the stepsize formula should be $1/p$: $h_{new} = h\,(\tau/\|\hat e\|)^{1/p}$.",5cc5b721-2da0-4a1c-ad04-60b1e5202ad3,false
5cc5b721-2da0-4a1c-ad04-60b1e5202ad3,ed3852cb-9933-40e6-b335-bd40f4068488,A Richardson combination that cancels the $O(h^{p+1})$ term is $y_{ext} = \hat y_{n+1}^{(h/2;2)} + (\hat y_{n+1}^{(h/2;2)} - \hat y_{n+1}^{(h)})/(1 - 2^{-p}) + O(h^{p+2})$.,5cc5b721-2da0-4a1c-ad04-60b1e5202ad3,false
4115aa9b-8b60-4fdd-b143-0ba1186556d6,84810874-52d3-4844-b3e0-9cd7016fc3d3,"Forward Euler: $R(z)=1+z$. From the update $y_{n+1}=y_n+h\lambda y_n$ (set $z=h\lambda$), we get $y_{n+1}=(1+z)\,y_n$. Stability: $|R(z)|<1$ is the disk $|1+z|<1$ (center $-1$, radius $1$); for real $\lambda<0$ this is $0<h<2/|\lambda|$, so it’s not A-stable.",4115aa9b-8b60-4fdd-b143-0ba1186556d6,true
4115aa9b-8b60-4fdd-b143-0ba1186556d6,f00567f2-3dbf-4cd7-8f29-4016facf9bdc,"Backward Euler: $R(z)=\dfrac{1}{1-z}$. From $y_{n+1}=y_n+h\lambda y_{n+1}$, we get $(1-z)\,y_{n+1}=y_n$, hence $y_{n+1}=R(z)\,y_n$. Stability: A-stable ($\Re z<0 \Rightarrow |R(z)|<1$) and L-stable since $R(z)\to 0$ as $z\to -\infty$.",4115aa9b-8b60-4fdd-b143-0ba1186556d6,true
4115aa9b-8b60-4fdd-b143-0ba1186556d6,4f8e15f5-1152-42f6-be32-825db2c5f699,"Crank–Nicolson (Trapezoidal): $R(z)=\dfrac{1+\tfrac{z}{2}}{1-\tfrac{z}{2}}$. From $y_{n+1}=y_n+\tfrac{h}{2}(\lambda y_n+\lambda y_{n+1})$, we get $(1-\tfrac{z}{2})\,y_{n+1}=(1+\tfrac{z}{2})\,y_n$. Stability: A-stable but not L-stable ($|R(z)|\to 1$ as $z\to -\infty$ and $|R(i\omega)|=1$).",4115aa9b-8b60-4fdd-b143-0ba1186556d6,true
4115aa9b-8b60-4fdd-b143-0ba1186556d6,fcae8fb7-2568-4f49-829b-161a1c57bd63,"Forward Euler: $R(z)=1+z$. From $y_{n+1}=y_n+h\lambda y_n$, we get $y_{n+1}=(1+z)\,y_n$. Stability on the negative real axis requires $h|\lambda|<1$; otherwise unstable, so it’s not A-stable.",4115aa9b-8b60-4fdd-b143-0ba1186556d6,false
4115aa9b-8b60-4fdd-b143-0ba1186556d6,6c8ffd81-aa74-42b2-b3ae-9891a5823aa5,"Backward Euler: $R(z)=\dfrac{1}{1-z}$. From $y_{n+1}=y_n+h\lambda y_{n+1}$, we get $(1-z)\,y_{n+1}=y_n$. Stability: A-stable but not L-stable (i.e., $|R(z)|\nrightarrow 0$ as $z\to -\infty$).",4115aa9b-8b60-4fdd-b143-0ba1186556d6,false
4115aa9b-8b60-4fdd-b143-0ba1186556d6,22217eed-ee69-4d7f-b06a-3391da232919,"Crank–Nicolson (Trapezoidal): $R(z)=\dfrac{1+\tfrac{z}{2}}{1-\tfrac{z}{2}}$. From $y_{n+1}=y_n+\tfrac{h}{2}(\lambda y_n+\lambda y_{n+1})$, we get $(1-\tfrac{z}{2})\,y_{n+1}=(1+\tfrac{z}{2})\,y_n$. Stability: A-stable and L-stable since $|R(z)|\to 0$ as $z\to -\infty$.",4115aa9b-8b60-4fdd-b143-0ba1186556d6,false
c9a8990c-fcad-4cb2-b61e-b6e672b85574,80d41b2e-2f85-4cd2-ae1a-59a9d9b483d1,"It is the Gauss $s=1$ collocation method; therefore it has order $p=2$, is symmetric/time-reversible, is A-stable but not L-stable, so it’s fine for mildly stiff systems without adding artificial stiff decay.",c9a8990c-fcad-4cb2-b61e-b6e672b85574,true
c9a8990c-fcad-4cb2-b61e-b6e672b85574,9f69cf4d-33de-4fc7-a890-fc7d2e87927e,"It is the Gauss $s=1$ collocation method; therefore it has order $p=2$, is symmetric/time-reversible, and is L-stable, so it strongly damps stiff modes.",c9a8990c-fcad-4cb2-b61e-b6e672b85574,false
c9a8990c-fcad-4cb2-b61e-b6e672b85574,0ca7126a-e798-493e-b7a3-0f74f1975a61,"It is a Radau $s=1$ collocation method; therefore it has order $p=2$, is symmetric/time-reversible, is A-stable but not L-stable, so it’s fine for mildly stiff systems without added stiff decay.",c9a8990c-fcad-4cb2-b61e-b6e672b85574,false
c9a8990c-fcad-4cb2-b61e-b6e672b85574,432301d3-ab17-4347-9d97-ea5767098f8d,"It is the Gauss $s=1$ collocation method; therefore it has order $p=3$ (using $p=2s+1$), is symmetric/time-reversible, is A-stable but not L-stable, so it’s fine for mildly stiff systems without added stiff decay.",c9a8990c-fcad-4cb2-b61e-b6e672b85574,false
c9a8990c-fcad-4cb2-b61e-b6e672b85574,c40a5465-e42c-4123-bc42-dbcc5353f2c0,"It is the Gauss $s=1$ collocation method; therefore it has order $p=2$, but it is not symmetric (the stage at $c=\tfrac12$ breaks reversibility); it is A-stable but not L-stable, so it’s fine for mildly stiff systems without added stiff decay.",c9a8990c-fcad-4cb2-b61e-b6e672b85574,false
8d93f034-3ede-4001-8350-b3cdb08c80cd,0de441aa-a232-4b38-9cef-2b14320c7c7f,"Assume $f$ is continuous in $t$ and (locally) Lipschitz in $y$ on a tube around the exact solution, and $y\in C^{p+1}([t_0,T])$, so the local defect satisfies $\|\ell_{n+1}\|:=\|y(t_{n+1})-y(t_n)-h_n\Phi(t_n,y(t_n);h_n)\|\le C h_n^{p+1}$ with $C$ independent of $n$.",8d93f034-3ede-4001-8350-b3cdb08c80cd,true
8d93f034-3ede-4001-8350-b3cdb08c80cd,216241f6-31e0-48f8-bec8-e70f847938aa,"Prove a uniform stability/Lipschitz bound for the step map: there is $L_\Phi$ such that for all small $h_n$, $\|\partial_y\Phi(t_n,\xi;h_n)\|\le L_\Phi$ on the tube, hence $\|y_{n+1}-z_{n+1}\|\le (1+L_\Phi h_n)\|y_n-z_n\|$.",8d93f034-3ede-4001-8350-b3cdb08c80cd,true
8d93f034-3ede-4001-8350-b3cdb08c80cd,c25f0c55-6cf2-42e0-a59e-bc26024ca3bf,Control accumulation with a variable-step discrete Grönwall: from $e_{n+1}\le(1+L_\Phi h_n)e_n+C h_n^{p+1}$ get $e_n\le e^{L_\Phi\sum_{k<n}h_k}\big(e_0+C\sum_{k<n}h_k^{p+1}\big)$ and then use $\sum_k h_k^{p+1}\le h^p\sum_k h_k\le T h^p$. ,8d93f034-3ede-4001-8350-b3cdb08c80cd,true
8d93f034-3ede-4001-8350-b3cdb08c80cd,878657f5-be73-47f0-8630-0ce1791789a7,"Assume $f$ is continuous in $t$ and Lipschitz in $y$, and $y\in C^{p}$; then the local defect is uniformly $\|\ell_{n+1}\|=O(h_n^{p})$.",8d93f034-3ede-4001-8350-b3cdb08c80cd,false
8d93f034-3ede-4001-8350-b3cdb08c80cd,563512a4-8edc-4fd1-b844-f07126ce6972,"Replace each $h_n$ by $h=\max_n h_n$ in both the stability factor and the defect term, use $e_{n+1}\le(1+L_\Phi h)e_n+C h^{p+1}$ for all $n$, and conclude by summing $N=T/h$ steps that $\sum h^{p+1}=T h^p$.",8d93f034-3ede-4001-8350-b3cdb08c80cd,false
8d93f034-3ede-4001-8350-b3cdb08c80cd,91e43ecf-5cd0-484a-a346-e69395b33847,"Impose a per-step contraction $\|\partial_y\Phi\|\le 1-c\,h_n$ with some $c>0$ so that errors decay and only the local defects accumulate.",8d93f034-3ede-4001-8350-b3cdb08c80cd,false
8d93f034-3ede-4001-8350-b3cdb08c80cd,4c306fdd-2c3c-40bb-99c4-b36650993b63,"Bound the stability product by a linear inequality $\prod_{k< n}(1+L_\Phi h_k)\le 1+L_\Phi\sum_{k<n}h_k$, then proceed as in the uniform-step case.",8d93f034-3ede-4001-8350-b3cdb08c80cd,false
1e19e28f-8dd9-4154-a277-0c1a113d175f,1f797dae-aa54-4b12-bc5a-39ef3fd10eb7,"Because the local truncation error scales like $|\text{LTE}_n|\approx C(t_n)\,h_n^{p+1}$, adaptive control picks $h_n\propto (\text{tol}/|C(t_n)|)^{1/(p+1)}$ to roughly equidistribute per–step error; a constant $h$ must be sized for $\max_t|C(t)|$, over-resolving smooth regions and thus using many more steps for the same tolerance.",1e19e28f-8dd9-4154-a277-0c1a113d175f,true
1e19e28f-8dd9-4154-a277-0c1a113d175f,9c6adbdd-bd50-40e9-b302-b49bb827bc5e,"For nonstiff one-step methods with bounded error propagation, the global error is essentially a stability-weighted accumulation of local errors; placing small steps only where the (weighted) LTE would otherwise be large and taking larger steps elsewhere reduces the number of steps needed to meet the same global tolerance.",1e19e28f-8dd9-4154-a277-0c1a113d175f,true
1e19e28f-8dd9-4154-a277-0c1a113d175f,1ea5108e-df3a-4c3a-8188-09570a4b92ca,"Step-doubling/embedded estimators provide an on-the-fly handle on $C(t)$ via the difference of two approximations, so most accepted steps can be taken at the largest admissible $h_n$ (LTE near the tolerance), whereas a constant $h$ must be uniformly conservative because of short transients, increasing total work.",1e19e28f-8dd9-4154-a277-0c1a113d175f,true
1e19e28f-8dd9-4154-a277-0c1a113d175f,91c36590-755e-4761-9db2-bc386220126f,"Adaptive variation of $h_n$ effectively raises the method’s convergence order $p$ in regions with strong features, which is why fewer steps are needed at the same tolerance.",1e19e28f-8dd9-4154-a277-0c1a113d175f,false
1e19e28f-8dd9-4154-a277-0c1a113d175f,6c8f394d-1df3-4dfb-99fd-4450df590755,"Frequent changes of $h_n$ enlarge the linear stability region of the underlying Runge–Kutta scheme, permitting much larger steps everywhere without affecting the error budget.",1e19e28f-8dd9-4154-a277-0c1a113d175f,false
1e19e28f-8dd9-4154-a277-0c1a113d175f,f6e3468e-68d1-4cd8-99ee-4aa4261d4167,"Using a constant stepsize promotes cancellation of local errors across steps, so the global error can be smaller for the same tolerance and the extra steps do not increase total work.",1e19e28f-8dd9-4154-a277-0c1a113d175f,false
b450be6e-1ded-482c-afea-336c0ff0b5c7,f3a56a0c-6cb9-4289-8d3c-3c6360f756b4,"2-stage Gauss collocation (implicit RK, s=2, order p=4): A-stable with stability function $R(z)=\dfrac{1+z/2+z^2/12}{1-z/2+z^2/12}$. For $z=h\lambda$ with $\operatorname{Re} z\le 0$ it stays stable, and because tight accuracy already forces $|z|$ moderate, the high order gives fewer solves per $T$ — best stability–accuracy–cost balance.",b450be6e-1ded-482c-afea-336c0ff0b5c7,true
b450be6e-1ded-482c-afea-336c0ff0b5c7,1a1d348e-52f0-4761-b70f-1894ecb8e4c7,"Backward Euler (implicit, s=1, p=1): L-stable with $R(z)=\dfrac{1}{1-z}$, so stiff modes are strongly damped; this lets you take large $h$ even under tight accuracy demands, making it the cheapest accurate option over $[t_0,t_0+T]$.",b450be6e-1ded-482c-afea-336c0ff0b5c7,false
b450be6e-1ded-482c-afea-336c0ff0b5c7,149f24a9-a03d-4444-8cbe-3fec4ca466f8,"Crank–Nicolson/trapezoidal (implicit, p=2): claimed A- and L-stable with $R(z)=\dfrac{1+z/2}{1-z/2}$ and $R(z)\to 0$ as $z\to -\infty$, so it damps stiffness while keeping second-order accuracy at one solve per step.",b450be6e-1ded-482c-afea-336c0ff0b5c7,false
b450be6e-1ded-482c-afea-336c0ff0b5c7,d1bd4111-8367-483b-bebd-38c22b135e8c,"Explicit RK4 ($p=4$): $R(z)=1+z+z^2/2+z^3/6+z^4/24$ matches $e^z$ to $O(z^5)$; with a small enough $h$ it’s effectively A-stable on the left half-plane, so high order plus cheap stages makes it fine even when $\operatorname{Re}\lambda\ll 0$.",b450be6e-1ded-482c-afea-336c0ff0b5c7,false
02cd9ca4-a635-42f9-bdac-e6ee28edd8ac,5a343287-21f7-4f16-be6b-8c3e00471100,Both methods have local truncation error of order $h^3$; the leading $h^3$ term (a linear combo of the unsatisfied third-order RK conditions) can differ between the two methods.,02cd9ca4-a635-42f9-bdac-e6ee28edd8ac,true
02cd9ca4-a635-42f9-bdac-e6ee28edd8ac,72163fc2-9f18-4ff2-bd1a-39bde7ef5c05,"Under standard Lipschitz assumptions for $f$, both methods have the same global convergence order $p=2$, although their asymptotic error constants can differ because their principal LTE coefficients differ.",02cd9ca4-a635-42f9-bdac-e6ee28edd8ac,true
02cd9ca4-a635-42f9-bdac-e6ee28edd8ac,a3474c77-0cab-4f91-85d7-f38233ad0a76,"For any 2-stage explicit RK method that is order 2 (so $b^\top e=1$ and $b^\top c=\tfrac12$, equivalently $b_2 a_{21}=\tfrac12$), the linear stability function is $R(z)=1+z+\tfrac12 z^2$; thus their absolute stability regions coincide.",02cd9ca4-a635-42f9-bdac-e6ee28edd8ac,true
02cd9ca4-a635-42f9-bdac-e6ee28edd8ac,4a6c244b-3626-4406-abf5-33980785fbeb,"Because their Butcher tableaux differ, their stability polynomials $R(z)$ differ, so their absolute stability regions need not match.",02cd9ca4-a635-42f9-bdac-e6ee28edd8ac,false
02cd9ca4-a635-42f9-bdac-e6ee28edd8ac,016bb24e-ac1f-413b-bd5c-d11ea82fc477,"A second-order method has local truncation error $\mathcal{O}(h^2)$, so both methods have local errors of that order.",02cd9ca4-a635-42f9-bdac-e6ee28edd8ac,false
02cd9ca4-a635-42f9-bdac-e6ee28edd8ac,25335a3a-5dbe-43ef-9e1c-015e15ae3c64,"If two methods have the same order and the same $R(z)$, then their global asymptotic error constants must be equal.",02cd9ca4-a635-42f9-bdac-e6ee28edd8ac,false
e74a4f01-f42c-4c33-a5bb-b6ea68863073,d945c709-1ddf-486f-9b35-bae77fc2ce7e,Consistency (local truncation error $=O(h^{p+1})$) together with a Lipschitz-in-$y$ stability bound for $\Phi$ $\Rightarrow$ the global error estimate $\max_{0\le n\le N}|y(t_n)-y_n|=O(h^p)$.,e74a4f01-f42c-4c33-a5bb-b6ea68863073,true
e74a4f01-f42c-4c33-a5bb-b6ea68863073,7260012e-c891-4a08-b81e-865cf7834db5,"The global error estimate $\max_{0\le n\le N}|y(t_n)-y_n|=O(h^p)$ $\Rightarrow$ consistency (in particular, the local truncation error tends to $0$ as $h\to 0$).",e74a4f01-f42c-4c33-a5bb-b6ea68863073,true
e74a4f01-f42c-4c33-a5bb-b6ea68863073,b0239589-6673-486a-b058-de49315bbd43,A Lipschitz-in-$y$ stability bound for $\Phi$ alone $\Rightarrow$ the global error estimate $O(h^p)$.,e74a4f01-f42c-4c33-a5bb-b6ea68863073,false
e74a4f01-f42c-4c33-a5bb-b6ea68863073,aeb2ea68-28e0-4098-b6c6-8f11bf33a100,Consistency (local truncation error $=O(h^{p+1})$) alone $\Rightarrow$ the global error estimate $O(h^p)$.,e74a4f01-f42c-4c33-a5bb-b6ea68863073,false
e74a4f01-f42c-4c33-a5bb-b6ea68863073,7b44a468-ab69-4d0d-ab3e-6a412f71c5ff,The global error estimate $O(h^p)$ $\Rightarrow$ a Lipschitz-in-$y$ stability bound for $\Phi$.,e74a4f01-f42c-4c33-a5bb-b6ea68863073,false
8ff487fe-d077-43b4-a3d5-fd92fbe531f1,2a378ce7-0e2f-4ede-a3fd-7f96127d5768,Personal Endowment,8ff487fe-d077-43b4-a3d5-fd92fbe531f1,true
8ff487fe-d077-43b4-a3d5-fd92fbe531f1,8b0e582b-757b-48f0-b33a-a4df10e79820,Search,8ff487fe-d077-43b4-a3d5-fd92fbe531f1,false
8ff487fe-d077-43b4-a3d5-fd92fbe531f1,a1894224-97a9-44c9-b2aa-16b49e704ee2,Access,8ff487fe-d077-43b4-a3d5-fd92fbe531f1,false
8ff487fe-d077-43b4-a3d5-fd92fbe531f1,45df97ab-f73d-4d4a-a620-4c0186fd93f1,Transfer,8ff487fe-d077-43b4-a3d5-fd92fbe531f1,false
3cfe0096-7d9b-4945-8c62-50feab78c74c,3ef77a1a-56bf-440e-8096-e38c5a4d174d,Search,3cfe0096-7d9b-4945-8c62-50feab78c74c,true
3cfe0096-7d9b-4945-8c62-50feab78c74c,9f370f33-cbca-4a65-8293-f50b4bd5c2af,Access,3cfe0096-7d9b-4945-8c62-50feab78c74c,false
3cfe0096-7d9b-4945-8c62-50feab78c74c,e327bb07-0ef2-4eda-9611-419a5b191b98,Transfer,3cfe0096-7d9b-4945-8c62-50feab78c74c,false
3cfe0096-7d9b-4945-8c62-50feab78c74c,fbf195d4-bdb3-4a76-8dce-ddd0374ef447,Personal Endowment,3cfe0096-7d9b-4945-8c62-50feab78c74c,false
ecaa509d-e7eb-4ea3-a171-5587adc2ee1c,b9ee453f-2b97-4836-b090-873a2ff6cef4,Foot-in-the-door,ecaa509d-e7eb-4ea3-a171-5587adc2ee1c,true
ecaa509d-e7eb-4ea3-a171-5587adc2ee1c,e43b79e5-8672-43b9-845c-36548cc274c8,Low-balling,ecaa509d-e7eb-4ea3-a171-5587adc2ee1c,true
ecaa509d-e7eb-4ea3-a171-5587adc2ee1c,3734cad1-f18c-4ea8-93a2-6e1b26b016fc,Door-in-the-face,ecaa509d-e7eb-4ea3-a171-5587adc2ee1c,false
ecaa509d-e7eb-4ea3-a171-5587adc2ee1c,f245a031-ac34-4ed1-9a2e-7654107bd49d,That's-not-all-folks,ecaa509d-e7eb-4ea3-a171-5587adc2ee1c,false
ecaa509d-e7eb-4ea3-a171-5587adc2ee1c,f63c2173-ba3f-4b22-ae54-fd3a6beca257,Preemptive concession,ecaa509d-e7eb-4ea3-a171-5587adc2ee1c,false
d2e40e90-ab4a-4587-9e16-9544685ae4d6,f2f2a91e-32a3-4df7-a9ca-9f9834d79dab,Door-in-the-face,d2e40e90-ab4a-4587-9e16-9544685ae4d6,true
d2e40e90-ab4a-4587-9e16-9544685ae4d6,768c967b-c0c7-4849-b61f-32a4f39e9a95,Foot-in-the-door,d2e40e90-ab4a-4587-9e16-9544685ae4d6,false
d2e40e90-ab4a-4587-9e16-9544685ae4d6,c84fc0c1-3c64-4b52-abdf-92940ce8bddb,Low-balling,d2e40e90-ab4a-4587-9e16-9544685ae4d6,false
d2e40e90-ab4a-4587-9e16-9544685ae4d6,8ce18e74-2d08-45bf-a890-704c4f2391a2,That's-not-all-folks,d2e40e90-ab4a-4587-9e16-9544685ae4d6,false
3e39e8e0-f3da-4688-88c8-73ed26e2c4e6,9bf4affd-24a5-433b-9b7a-7f5e91cb2ad4,"BATNA provides a benchmark that determines the lowest acceptable value for a negotiated agreement, helping to avoid unfavorable deals.",3e39e8e0-f3da-4688-88c8-73ed26e2c4e6,true
3e39e8e0-f3da-4688-88c8-73ed26e2c4e6,d87ecd9e-2a86-4819-9a1e-068fc4f88cba,"Understanding BATNA enables a negotiator to evaluate when to walk away from a negotiation, ensuring better outcomes.",3e39e8e0-f3da-4688-88c8-73ed26e2c4e6,true
3e39e8e0-f3da-4688-88c8-73ed26e2c4e6,5030130b-228d-49ec-99dc-200d750fc107,BATNA helps to ensure that both parties have equal power during the negotiation process.,3e39e8e0-f3da-4688-88c8-73ed26e2c4e6,false
3e39e8e0-f3da-4688-88c8-73ed26e2c4e6,94202f55-4837-41c2-bde9-548f6bb39192,BATNA guarantees that the negotiation will always result in a favorable outcome for both parties.,3e39e8e0-f3da-4688-88c8-73ed26e2c4e6,false
3e39e8e0-f3da-4688-88c8-73ed26e2c4e6,eb87bb71-5fa0-44b6-8b88-50e356c3c47e,Knowing BATNA means that a negotiator can predict the exact outcome of the negotiation.,3e39e8e0-f3da-4688-88c8-73ed26e2c4e6,false
98a704ac-54bd-4f0a-b1b8-ad436f50dbb0,80126ee5-12c3-4ab7-9447-7236233cf8c1,Low-balling,98a704ac-54bd-4f0a-b1b8-ad436f50dbb0,true
98a704ac-54bd-4f0a-b1b8-ad436f50dbb0,b3a142d3-d8c4-4ccb-9fea-a7282ba9a0b9,Foot-in-the-door,98a704ac-54bd-4f0a-b1b8-ad436f50dbb0,false
98a704ac-54bd-4f0a-b1b8-ad436f50dbb0,6b5c67bc-015c-4218-84ea-e9cf4055cc86,Door-in-the-face,98a704ac-54bd-4f0a-b1b8-ad436f50dbb0,false
98a704ac-54bd-4f0a-b1b8-ad436f50dbb0,25ca5904-1796-49d8-9a6a-2f5645236c75,That's-not-all,98a704ac-54bd-4f0a-b1b8-ad436f50dbb0,false
98a704ac-54bd-4f0a-b1b8-ad436f50dbb0,0a611165-264b-4b38-9598-de0726c9eaa0,Preemptive concession,98a704ac-54bd-4f0a-b1b8-ad436f50dbb0,false
8d344714-420e-4851-998d-770a137d9ba5,c56a8f83-a105-4b92-a5ca-8780460a68d3,Understanding your and the other party’s goals,8d344714-420e-4851-998d-770a137d9ba5,true
8d344714-420e-4851-998d-770a137d9ba5,5ab948f2-203a-4a8c-836f-76b9d8d31c90,Understanding your and the other party’s BATNA (best alternative to a negotiated agreement),8d344714-420e-4851-998d-770a137d9ba5,true
8d344714-420e-4851-998d-770a137d9ba5,818f7aee-8d8b-4208-9321-84230ea91a36,Identifying what concerns the other party might have,8d344714-420e-4851-998d-770a137d9ba5,true
8d344714-420e-4851-998d-770a137d9ba5,3c7507b2-e43e-4043-9f8a-132ae621687f,Achieving a compromise,8d344714-420e-4851-998d-770a137d9ba5,false
8d344714-420e-4851-998d-770a137d9ba5,5779770d-f641-4907-a8fc-242d61c1f931,"Using the ""door-in-the-face"" technique",8d344714-420e-4851-998d-770a137d9ba5,false
8d344714-420e-4851-998d-770a137d9ba5,b851c3ca-fffc-4042-9321-823febbbd02c,"Implementing the ""foot-in-the-door"" technique",8d344714-420e-4851-998d-770a137d9ba5,false
3e5a1e81-29fd-4090-bf3d-9a3af42fa0f4,f131c98a-dfd0-4644-9d44-b6e6da3f08d8,Access,3e5a1e81-29fd-4090-bf3d-9a3af42fa0f4,true
3e5a1e81-29fd-4090-bf3d-9a3af42fa0f4,c19e6e2a-d923-4699-b669-23700826d8ce,Search,3e5a1e81-29fd-4090-bf3d-9a3af42fa0f4,false
3e5a1e81-29fd-4090-bf3d-9a3af42fa0f4,17a6335c-0625-46f3-8ad4-5ae9699aec24,Transfer,3e5a1e81-29fd-4090-bf3d-9a3af42fa0f4,false
3e5a1e81-29fd-4090-bf3d-9a3af42fa0f4,f674b1ed-7f6e-47b7-9d99-8040c8f90f2a,Personal Endowment,3e5a1e81-29fd-4090-bf3d-9a3af42fa0f4,false
af26b852-750c-4d04-87d7-3dad689b3262,b1a5f2d8-7f23-442a-a038-3c544da864df,That's-not-all-folks technique,af26b852-750c-4d04-87d7-3dad689b3262,true
af26b852-750c-4d04-87d7-3dad689b3262,da711dee-1218-45ac-a821-14f62bda2b5b,Low-balling technique,af26b852-750c-4d04-87d7-3dad689b3262,false
af26b852-750c-4d04-87d7-3dad689b3262,99417bba-ff32-4064-9fff-5896a722979c,Foot-in-the-door technique,af26b852-750c-4d04-87d7-3dad689b3262,false
af26b852-750c-4d04-87d7-3dad689b3262,3b4167cd-5e98-4348-8769-8e2520a08b36,Door-in-the-face technique,af26b852-750c-4d04-87d7-3dad689b3262,false
b401b9ab-91b8-43f4-8685-cee15ea177d5,ae9787a8-8ca7-418b-bef5-b284d1c35654,"Development stage: Personal savings, Friends and Family",b401b9ab-91b8-43f4-8685-cee15ea177d5,true
